accel_mean,accel_std,accel_min,accel_max,accel_range,gyro_mean,gyro_std,gyro_max,n_samples,subject,group,activity_code,is_fall
280.8156956596019,19.096071049244987,217.92888748396803,440.2158561433243,222.28696865935626,268.55864344003703,299.5518433062277,1352.7383338990583,2400,SA03,SA,D09,False
281.02449751272775,42.29165549416815,78.41555968046137,560.7049134794522,482.2893537989909,297.1360361035298,495.6410670300985,3399.7263125139943,2400,SA03,SA,D10,False
280.05399074369063,38.17663934632615,91.9565114605812,480.54344236499577,388.58693090441454,265.5359794222934,484.9197205263033,3148.33368625373,2400,SA03,SA,D10,False
280.4469267370868,37.67962443988209,85.4049178911847,478.0052300969101,392.6003122057254,268.0399392636332,475.49264827890266,2864.5512737599934,2400,SA03,SA,D10,False
279.4649974666051,35.0078265433622,162.0154313638056,494.18518796095054,332.16975659714495,260.0371064068269,509.69409165646624,4000.7575532641313,2400,SA03,SA,D10,False
280.84115219279886,43.70471211204259,52.23983154643591,581.0567958470153,528.8169643005795,287.8149783915941,523.285955088557,2916.9369208126527,2400,SA03,SA,D10,False
282.11924273727885,39.45319633307565,47.47630988187688,848.124990788504,800.6486809066271,196.23724026430142,399.4503611823199,4471.264809872035,2399,SA03,SA,D11,False
284.88541523181823,56.36342004788471,42.59107887809371,1205.1676231960432,1162.5765443179496,217.04277926395685,461.0433189464823,5838.923616558107,2400,SA03,SA,D11,False
284.51343572877806,45.182302840942526,61.35959582656978,1008.7735127371258,947.4139169105559,241.47879463208128,526.7228762877805,5110.315547987228,2400,SA03,SA,D11,False
280.3840424456422,37.258094886346534,17.0,783.6944557670419,766.6944557670419,237.71302321907237,441.6908287472904,3984.842029491257,2399,SA03,SA,D11,False
283.00718059254217,37.23760083493418,49.68903299521938,881.8599662077875,832.1709332125681,251.6425039519716,470.04769675033026,4260.256330316288,2400,SA03,SA,D11,False
255.2066032827696,23.08253254988351,139.83204210766573,372.335869880945,232.50382777327926,341.26459651816026,365.42468363953293,1886.8479006003638,2400,SA03,SA,D12,False
258.3733531458597,21.7765942973073,145.19297503667318,363.379966426329,218.18699138965584,340.74265110542797,343.10536890808083,1666.7441315330916,2400,SA03,SA,D12,False
260.65204241637684,19.476995355195402,139.66030216206752,371.6019375622253,231.9416354001578,321.3806307099736,341.91878235459035,1455.178683186364,2400,SA03,SA,D12,False
262.6603761886572,18.309998738089558,162.6437825433238,308.2434103107478,145.59962776742398,330.024918375148,324.39981956843565,1249.2437712472295,2400,SA03,SA,D12,False
261.86121529011655,18.70141669395232,180.54639292990598,310.57366275973885,130.02726982983287,327.5564496197127,345.33232120315176,1000.130491485986,2400,SA03,SA,D12,False
261.34286812013227,34.21379023889176,102.41093691593686,486.8151599940166,384.4042230780797,424.1409223194707,683.2120934106514,3426.7729717622087,2400,SA03,SA,D13,False
270.82844163625833,32.36298583357455,101.62676812730001,585.742264140125,484.115496012825,408.42380145349466,654.4458439963372,2873.6631674571745,2400,SA03,SA,D13,False
266.0667274607971,32.48824260297867,66.83561924602779,549.2185357396453,482.3829164936175,411.7889142015426,670.9081662521763,3425.645924493657,2400,SA03,SA,D13,False
260.7309186868216,37.22691197640582,103.12128781197411,668.4766263677437,565.3553385557697,429.69138438339775,702.8948840527465,3849.600758520291,2400,SA03,SA,D13,False
261.28325205942633,37.21205562316904,79.23383115816122,702.0840405535508,622.8502093953896,424.02005380367706,705.0574109266703,3885.166791786422,2400,SA03,SA,D13,False
225.63678447252502,27.184965248075972,131.21356637177422,395.15566552942147,263.94209915764725,375.44086049822954,545.3451556059017,3635.9851484845203,2400,SA03,SA,D14,False
224.62984840925122,30.673704569769182,95.35197952848173,538.354901528722,443.00292200024035,354.8908534814073,454.37444094837633,2343.683639060528,2400,SA03,SA,D14,False
225.5417720111087,24.914106614210294,129.43724348115578,416.3880401740665,286.95079669291067,366.55236183807295,467.4604095128872,2554.6868692659773,2400,SA03,SA,D14,False
224.37161345247605,34.34996788239613,15.132745950421556,728.9128891712644,713.7801432208429,387.1541639424146,504.324090908478,2714.149959011108,2400,SA03,SA,D14,False
222.76820549501164,28.3091732671624,80.15609770940699,539.3375566377703,459.18145892836327,364.7263826993104,489.5655456009024,2250.3610821377088,2400,SA03,SA,D14,False
275.30438990159735,15.01524808121715,226.80608457446638,356.148845288034,129.34276071356763,130.5199420304618,148.9404531687438,779.6473561809852,2400,SA03,SA,D15,False
276.8955328179632,13.164973883256543,227.45549015137004,335.25661813005274,107.8011279786827,134.15891677212318,120.33657834964774,611.8104281556502,2400,SA03,SA,D15,False
279.12734542950767,13.794086250375129,225.51718338077922,341.60796243647485,116.09077905569563,127.69384717429854,124.49936150472087,515.8769233063251,2400,SA03,SA,D15,False
280.01905182224067,15.85313851387968,238.04201309852846,383.00261095715786,144.9605978586294,161.84979867837544,179.52972284558646,1039.7908443528438,2400,SA03,SA,D15,False
279.71558445755517,18.59118272011902,222.8586996282622,364.51200254586956,141.65330291760736,197.45873296949148,234.55526821309962,1243.2280563114718,2400,SA03,SA,D15,False
283.45711664838643,5.501125379517504,267.2639145114806,302.9224323156012,35.658517804120606,159.24293896054562,176.75285334193435,917.3134687771678,2399,SA03,SA,D16,False
285.37822160519937,6.6238960176838,253.3692956930654,318.5686739150603,65.19937822199489,180.90368850778896,241.0942585412792,1224.607692283533,2400,SA03,SA,D16,False
283.71911715876143,6.88011860360362,261.0,314.03502989316337,53.03502989316337,207.57819035525847,287.1638939955292,1341.5013976884259,2400,SA03,SA,D16,False
284.29489458601313,6.593382486725325,267.4097978758445,303.60006587614566,36.19026800030116,203.15561064440664,275.3274785697111,1377.9818576454481,2400,SA03,SA,D16,False
283.4269243304597,6.836857757957561,259.64976410541954,311.971152512536,52.321388407116444,206.48686359587728,284.7122783553135,1496.8019241035202,2400,SA03,SA,D16,False
272.56215745123495,11.463137130307727,236.0211854897776,333.7573969217761,97.7362114319985,323.32666967598436,333.08654154883834,1582.5109794247874,4999,SA03,SA,D17,False
274.2510684373674,11.590078815426828,228.8361859496876,346.1473674607392,117.31118151105159,297.28782421149265,356.23340947193805,1576.4923088933863,5000,SA03,SA,D17,False
273.09331120337276,14.878126485123511,221.00452484055614,344.7448331737548,123.74030833319864,360.990129960773,408.0699504837398,1823.5934305650478,5000,SA03,SA,D17,False
269.36443986482374,20.11218129087465,211.482859825566,430.17438324474875,218.69152341918274,304.8682406409959,388.00861174079733,2153.0408728122184,5000,SA03,SA,D17,False
268.0649345060938,19.96314087618473,208.12976721266952,379.11080174534726,170.98103453267774,287.900495955321,401.37962074409046,2335.0205566546947,5000,SA03,SA,D17,False
289.2123421655551,76.18657232871506,79.68688725254614,951.5660775794817,871.8791903269355,519.7923456479058,442.10335525698656,3415.415933674843,2400,SA03,SA,D18,False
285.1909795509593,69.14624490231574,24.919871588754223,943.8532724952539,918.9334009064997,508.1506409529998,294.5406896449041,2149.5155268106346,2400,SA03,SA,D18,False
286.10492666495884,84.59373339433908,63.387695966961914,1017.720983374127,954.333287407165,602.6625321281625,410.470694181323,3175.886332978559,2400,SA03,SA,D18,False
285.637389270158,64.79653743800571,63.66317616958802,999.0785754884347,935.4153993188467,519.9022758833615,267.0117645328896,2099.354662747579,2400,SA03,SA,D18,False
283.66225187199217,71.80047521670292,41.72529209005013,1084.714709036436,1042.989416946386,555.0093060580224,333.52288712684265,3862.330643536361,2400,SA03,SA,D18,False
289.5366458812781,128.3090164148968,26.419689627245813,1567.0465851403396,1540.6268955130938,260.452953946591,435.29856895264044,4514.60230806657,2400,SA03,SA,D19,False
287.4347895225024,135.9262088221279,29.068883707497267,1543.4069456886605,1514.3380619811633,339.51699822079985,597.6505609464061,4802.477902083465,2400,SA03,SA,D19,False
288.19226297129563,150.0406502544802,44.40720662234904,1865.754003077576,1821.346796455227,313.9449541668882,541.2596445678046,4628.621176981326,2400,SA03,SA,D19,False
288.7846307074162,155.2669579969187,28.635642126552707,1777.5317156101603,1748.8960734836076,384.89472192986545,716.3431727689508,8002.06410871595,2400,SA03,SA,D19,False
287.3538712774771,160.25974694086815,30.4138126514911,1855.1822012945252,1824.768388643034,376.4076131667817,682.8410228177354,6845.222713688722,2400,SA03,SA,D19,False
285.81929805944276,107.76729377193443,102.75212893171606,4204.0165318419,4101.264402910184,426.4001034799952,499.37838855083936,4891.439972032776,2999,SA03,SA,F01,True
288.21763234296657,87.40542303507185,85.26429498916883,3158.654143777061,3073.3898487878923,450.36234307145946,465.88465609073097,4234.631270842835,3000,SA03,SA,F01,True
295.1919610113438,134.3812682731421,140.017856004154,5158.85588091003,5018.8380249058755,429.5326840737712,529.7039450506128,4072.5512888114745,3000,SA03,SA,F01,True
289.87897229268356,64.25973228704072,18.466185312619388,1279.069583720917,1260.6033984082976,476.98757853330454,513.7189234419623,3450.4899652078398,3000,SA03,SA,F01,True
295.2217031796308,89.98540861146479,111.11705539655017,2043.7149997003007,1932.5979443037506,474.5972688801454,574.5728967758662,3359.7944877626073,3000,SA03,SA,F01,True
248.8714338018908,111.45930870302672,87.64701934464172,2750.432329652922,2662.7853103082803,412.69075986241694,598.3408944736386,5932.055124491006,3000,SA03,SA,F02,True
242.60019618904514,57.735439168810906,107.17275773255068,1019.4199330992111,912.2471753666605,326.0270855848983,541.8445164051554,4757.041622689463,3000,SA03,SA,F02,True
249.17451516806838,74.16869053477542,32.31098884280702,1317.9305748027853,1285.6195859599782,449.2832817450214,554.982086001898,4394.590538377836,3000,SA03,SA,F02,True
244.58636277241771,75.72400227536488,107.13076122197583,1418.2954558201193,1311.1646945981433,433.1456866253556,574.0508077988342,5228.9362206858095,3000,SA03,SA,F02,True
245.8889480038579,66.8894035977345,79.48584779695062,1068.9480810591317,989.4622332621811,430.1345402684492,566.7280157324045,4341.5690711999505,3000,SA03,SA,F02,True
266.3884985615093,69.27285960006617,54.48853090330111,1528.1014364236426,1473.6129055203414,427.74720443996506,566.8731584929159,4853.327621333635,3000,SA03,SA,F03,True
262.58348711690803,106.5851854657963,74.16872656315464,2978.5508221281034,2904.382095564949,467.3505013527485,611.9776780609046,7053.3525362057435,3000,SA03,SA,F03,True
251.9415458052475,85.1052415031304,57.83597496368502,1983.548839832284,1925.7128648685991,416.33874317440103,601.2179141199246,5147.163587841365,3000,SA03,SA,F03,True
261.92581718429557,84.88682003945661,51.487862647424,2072.236955562756,2020.749092915332,463.46234491541037,608.769345935738,4336.030212071867,3000,SA03,SA,F03,True
263.083473865235,89.28337818171998,78.6956161421969,1961.9747704799877,1883.2791543377907,478.9264963519376,754.7434139929363,11665.426567425642,3000,SA03,SA,F03,True
288.27261250958765,122.69530929585234,114.23659658795863,4281.240591230538,4167.003994642579,512.3433241959667,560.8932939941212,14842.984268670501,3000,SA03,SA,F04,True
286.6298740689647,110.92434671781665,24.228082879171435,3431.3956344321473,3407.167551552976,535.1347808214471,616.6381485311488,14564.891863656248,3000,SA03,SA,F04,True
286.603065814855,101.56800850814197,58.01723881744115,2933.955180298431,2875.93794148099,539.7659405864372,654.7774883392965,8908.064548486389,3000,SA03,SA,F04,True
282.43050690750107,135.62575179326558,123.18279100588686,3705.9770641492105,3582.7942731433236,531.5190678834017,733.2299702045023,25830.20280601761,3000,SA03,SA,F04,True
286.47698214288425,117.99377616090524,82.92767933567175,3186.5087478304526,3103.581068494781,568.7025885958492,759.6579983667262,17384.135152488892,3000,SA03,SA,F04,True
311.0088072657585,173.99448314008302,25.495097567963924,4617.615510195711,4592.120412627747,602.0784255408846,657.6705568535006,5648.249551852326,3000,SA03,SA,F05,True
316.61909571868176,190.7162424161211,29.68164415931166,6514.325905264489,6484.644261105177,643.671287881582,866.2228936734705,14486.819699299083,3000,SA03,SA,F05,True
314.74457440786125,175.45418757649242,38.379682124790975,5081.472326009461,5043.09264388467,709.7076242950618,1001.3842408470047,16300.121870710047,3000,SA03,SA,F05,True
314.2107420602145,164.11603800953347,11.445523142259598,3434.126526498405,3422.6810033561455,677.9227245992723,952.9986334042261,10456.086170264665,3000,SA03,SA,F05,True
321.0505613676918,165.03435548895223,21.0,2896.541040620692,2875.541040620692,755.2816247190934,1149.4784667884053,12701.813610662062,3000,SA03,SA,F05,True
276.1529987462614,69.34258941052722,126.94093114515901,757.079916521367,630.138985376208,683.7698977446921,688.8946641309391,5710.092118346253,2999,SA03,SA,F06,True
274.27980500603263,80.22904793504381,103.82196299434914,1213.3260073038903,1109.504044309541,667.2511759072424,756.8485935211264,6899.858042017966,3000,SA03,SA,F06,True
277.0383257078339,67.30738332667195,107.46627377926528,979.8841768290781,872.4179030498128,648.2433172853586,801.2373210706257,5869.599475262346,3000,SA03,SA,F06,True
268.0545818936568,88.86837451241941,87.50999942863673,1937.3667696128166,1849.8567701841798,647.1855445554953,816.9946546175387,11568.685750767025,3000,SA03,SA,F06,True
267.6357291616522,78.00906965065028,48.518037882832814,1150.5081486021732,1101.9901107193402,689.0375724561967,709.3299677005272,5569.253720203453,3000,SA03,SA,F06,True
270.96344551905764,74.49099159216145,53.9351462406472,1180.1940518406284,1126.2589055999813,605.7558486796576,789.5670099141487,6724.677984855483,3000,SA03,SA,F07,True
265.94769837958785,82.82755295054712,101.02474944289642,1467.0995194600807,1366.0747700171844,569.279831290593,743.045742879327,6673.376206988483,3000,SA03,SA,F07,True
259.68116803036617,70.17030897137654,126.37642185154634,938.3016572510144,811.9252353994681,618.0396189921347,929.5820679009705,7773.681946156532,3000,SA03,SA,F07,True
260.21591839493743,66.93277582300293,110.11357772772621,747.6101925468914,637.4966148191652,600.2129347300599,828.4375365107672,6284.539839956463,3000,SA03,SA,F07,True
259.9054570163383,51.34134842224428,154.0064933695979,485.30196785094535,331.29547448134747,521.6350069138537,746.4679546801982,5715.763291109946,3000,SA03,SA,F07,True
284.66476118227587,62.0037422996678,149.1978552124661,1725.2344768175717,1576.0366216051057,195.77818375250607,355.41510809900086,4712.831632893329,2999,SA03,SA,F08,True
286.0699816863331,54.87265482366279,127.4872542648872,1830.9038751392711,1703.4166208743839,202.8561468836419,466.84327943544423,7397.9628276979065,3000,SA03,SA,F08,True
284.8244671549476,66.52711624316836,67.7716754994297,1796.5792495740343,1728.8075740746046,197.9908505137605,471.1445452374533,6821.004984604541,3000,SA03,SA,F08,True
283.4155201020783,73.8123502738721,77.110310594628,1536.3049827426844,1459.1946721480563,211.06368791290558,581.6497268799583,11275.254808650667,3000,SA03,SA,F08,True
285.56324951354793,98.34186918606015,138.82723075823418,3898.765317379337,3759.9380866211027,205.30727571001904,485.8081240417783,9606.666643534583,3000,SA03,SA,F08,True
247.5695791459177,87.18978965432827,67.91906948714772,1460.4485612304186,1392.529491743271,363.89880079726856,939.4671698714264,13939.532632050474,2999,SA03,SA,F09,True
250.67158781504935,86.21497203357197,55.39855593785816,1664.743223443183,1609.3446675053249,370.320055238178,960.1567797512516,12226.32246425719,3000,SA03,SA,F09,True
261.2687689688942,87.75665656652953,73.65459931328118,1600.5836435500646,1526.9290442367835,342.25534672460054,781.1624296855771,7156.077836357008,3000,SA03,SA,F09,True
247.22424663265943,58.92450460259757,67.66091929614909,930.6229096685724,862.9619903724233,282.85035733244774,669.1388079252794,5327.043551539634,3000,SA03,SA,F09,True
258.86252126836894,95.25002504815312,68.00735254367721,1803.4511360167205,1735.4437834730434,326.0044491796007,776.6657425647555,9259.610628962753,3000,SA03,SA,F09,True
289.74805888510264,54.97974138689106,29.68164415931166,1418.7335902134691,1389.0519460541575,267.63460980678343,505.8829793834217,5199.7924958598105,3000,SA03,SA,F10,True
287.36152940255533,69.8191400944768,54.092513345194085,2391.187989263914,2337.09547591872,295.6659310478118,547.657200586354,7638.907317149488,3000,SA03,SA,F10,True
287.07604989544853,61.942663334244706,31.78049716414141,1614.7225767914438,1582.9420796273023,219.9557439325766,503.83382566645463,7794.160249828073,3000,SA03,SA,F10,True
286.5123382884193,71.28173705221725,94.06912352095134,2341.3878363056388,2247.3187127846872,288.3556662131746,439.7672079200655,6857.228959280855,3000,SA03,SA,F10,True
289.92886690542787,55.2122474247331,68.8839603971781,1487.884740159667,1419.000779762489,253.17802115625943,579.8332563232699,6976.701656226959,3000,SA03,SA,F10,True
238.34542182378382,66.78980207175746,35.0,1121.146734375122,1086.146734375122,233.75027670556094,678.8223319663826,5701.6589691071495,2999,SA03,SA,F11,True
240.54411265289085,77.81554871129838,46.62617290749907,1373.0211214690034,1326.3949485615044,201.2805466818758,622.4003137673035,7248.359055675981,3000,SA03,SA,F11,True
243.0635046995842,65.82859169325023,52.46903848937962,1135.9806336377394,1083.5115951483597,250.68691402668637,649.4845673328283,5576.480879551189,3000,SA03,SA,F11,True
242.50263287609093,74.09777015095881,79.94998436522674,1383.7488934051582,1303.7989090399315,234.452804820802,674.5473882819538,6365.839221972229,3000,SA03,SA,F11,True
235.84329410420435,64.18044616003274,69.0941386804988,1129.1682779816301,1060.0741393011313,249.85287311286262,682.856890796564,5359.314974882517,3000,SA03,SA,F11,True
246.35259392138843,70.20932215769342,47.54997371187496,1570.3012449845412,1522.7512712726661,220.99809574232987,552.9276417434129,4585.158775876796,3000,SA03,SA,F12,True
252.1247858254319,62.20811299383852,96.45724441429995,1290.208510280412,1193.751265866112,242.08088891207055,599.3739216239303,5049.407589014775,3000,SA03,SA,F12,True
250.35114054646894,66.73855036721429,105.09995242624994,1263.1658640099486,1158.0659115836986,229.95426969911162,610.1943569319195,5492.132645885385,3000,SA03,SA,F12,True
244.9579015092426,44.88730085574585,142.67795905464865,865.1410289657981,722.4630699111494,259.2207623453779,668.9947144871562,5688.49628636602,3000,SA03,SA,F12,True
245.85732034156038,66.99272629367655,64.52906321960671,1331.0657384216604,1266.5366752020536,264.6150033111505,627.4153581957275,4813.291908870685,3000,SA03,SA,F12,True
280.81779197610456,23.846130132707916,218.6343980255623,620.6005156298212,401.9661176042589,247.10308639474377,488.1877385974554,5970.355935788083,3000,SA03,SA,F13,True
289.7897077195705,44.87322329105356,87.20665112249179,1204.030315232968,1116.823664110476,248.36864520417453,538.3216415948548,3336.924781891255,3000,SA03,SA,F13,True
277.9833605461954,41.8435126707608,108.57716150277645,729.3737039405794,620.7965424378029,263.5206087033568,662.4219451374975,5389.3849370777,3000,SA03,SA,F13,True
292.90792597681997,52.6372757104934,71.49825172687791,1425.0705245706263,1353.5722728437484,230.35357498693998,520.885207722339,3715.6870158827965,3000,SA03,SA,F13,True
290.3766941151483,54.202975031434676,83.20456718233682,1398.3007544873885,1315.0961873050517,224.03969732027318,533.434636916209,3422.370523482225,3000,SA03,SA,F13,True
238.62998346911928,39.101175901075,122.4499897917513,573.7159575957427,451.2659678039914,208.9835336147388,456.07997616585897,2936.7352621576224,3000,SA03,SA,F14,True
246.67703441193296,52.110759005558755,58.08614292583042,937.667851640441,879.5817087146105,198.5867819168644,447.1541169619364,3185.207842512008,3000,SA03,SA,F14,True
245.41109359084044,47.161321079352184,86.27861844049197,816.0961953103323,729.8175768698403,210.1841950013817,523.4850488508829,3508.4949764820813,3000,SA03,SA,F14,True
241.4715855813219,61.678195148376865,40.91454509095757,1219.6429805479963,1178.7284354570388,200.18456801287527,418.1782750846216,2404.1341476714647,3000,SA03,SA,F14,True
241.82399118618042,46.90711437773472,58.54912467321779,773.9334596720831,715.3843349988654,242.56118269684654,437.3933294228223,2709.325561832686,3000,SA03,SA,F14,True
243.68782729032068,50.80207457164608,68.1395626636978,1078.805821267201,1010.6662586035033,200.30147650825776,469.6262153060092,3808.096637429255,3000,SA03,SA,F15,True
249.25079288550077,47.94715725927458,110.4581368664165,1139.2453642653104,1028.787227398894,225.78896336754585,504.56085153895054,4449.041020264929,3000,SA03,SA,F15,True
259.9285985199551,41.09074292956418,134.98148021117564,778.599383508618,643.6179032974424,222.54434330756564,560.8644012183239,5009.392478135447,3000,SA03,SA,F15,True
253.68671931960301,49.75627266734196,101.3755394560246,1163.0657762998617,1061.690236843837,207.77176198703864,442.80389378397683,4074.42609455614,3000,SA03,SA,F15,True
249.56186087552607,45.28427782668068,146.02397063496116,815.9154367947698,669.8914661598086,234.92237003544756,575.1048967545125,5162.731544444278,3000,SA03,SA,F15,True
277.90907647243995,41.09084670267904,160.69847541280532,436.210958138376,275.51248272557064,402.08757337382116,188.86809530708874,1185.1134966744746,19999,SA04,SA,D01,False
282.3803357108064,82.56086644824958,88.54942122905152,492.35251598829063,403.8030947592391,494.72178922009505,246.37323953612687,2249.6544179051148,20000,SA04,SA,D02,False
330.5883612273623,230.39143827787655,6.708203932499369,1529.5989670498604,1522.890763117361,1399.6938275362497,666.4991124602259,6484.342526424711,20000,SA04,SA,D03,False
407.1360056392394,366.8709498267975,6.6332495807108,2338.7580037276193,2332.1247541469083,2000.046971847315,1175.6161700458817,11321.642901982026,20000,SA04,SA,D04,False
267.23088975556374,40.88358416211253,141.1382301150188,450.1521964847,309.0139663696812,428.2922835217772,398.7355091748878,2638.0362014195334,5000,SA04,SA,D05,False
266.8362089957344,43.132215876233424,122.20474622534103,440.8333018273461,318.62855560200506,423.6013623824204,530.779173756861,4785.325276300452,5000,SA04,SA,D05,False
267.72517137585555,42.8569032315649,129.5569372901351,417.5092813339603,287.9523440438252,403.5582139481685,600.5699148304752,4727.324824887751,5000,SA04,SA,D05,False
268.18879570365664,41.05398086533519,106.68176976409794,437.7225148424513,331.0407450783533,408.85890758623043,489.07807450343375,3522.6417643581076,5000,SA04,SA,D05,False
268.275560345677,38.16840691816143,154.22710527011782,425.8473905050963,271.6202852349785,414.2041748343988,524.2050081102433,4342.309178305939,5000,SA04,SA,D05,False
307.95581691402305,136.08975036317955,38.262252939417984,1491.0687442234178,1452.8064912839998,469.8979172340184,782.7604638503165,4744.8791343932035,4999,SA04,SA,D06,False
317.69908583680444,164.97739956409836,24.269322199023193,1718.3660843952898,1694.0967621962666,490.2475439768078,883.1262772837381,4810.5576599808055,5000,SA04,SA,D06,False
313.3333864760813,169.0764658067131,7.874007874011811,2278.3663006637016,2270.4922927896896,518.6130545280517,899.1908632291518,5703.680653753328,5000,SA04,SA,D06,False
315.93427295878206,197.7308197156399,30.347981810987037,2885.2817886646703,2854.933806853683,543.4028068602775,876.9896372598391,6380.830745287011,5000,SA04,SA,D06,False
322.13707067827863,201.4573267610758,40.4103947023535,3006.419964010351,2966.0095693079975,541.0510352595629,955.0350690111665,8123.308008440897,5000,SA04,SA,D06,False
270.85792499096414,8.832769120924423,245.10609947530887,309.50767357207803,64.40157409676917,146.69186657737703,138.78292818472482,721.3085331534627,2400,SA04,SA,D07,False
272.31899935278915,8.746707105978324,254.21447637772323,312.67075334926994,58.456276971546714,135.64607173614547,145.32579680575063,897.5327292082445,2400,SA04,SA,D07,False
270.711393843756,9.304469283599213,243.62265904467918,325.9831283977746,82.3604693530954,142.84544545122358,156.94743070163048,952.4568231683786,2400,SA04,SA,D07,False
272.0770965233975,8.068292133737968,250.3377718203947,305.73845031333565,55.400678492940955,130.93104787783267,133.14693918012082,713.560789281474,2400,SA04,SA,D07,False
271.7690834334352,7.8891257887836055,250.48752463945186,302.9356367283321,52.44811208888024,133.97609726597614,126.51268929745706,802.2505842939598,2400,SA04,SA,D07,False
270.12787105752426,47.58252902457678,73.3007503372237,729.6430634221092,656.3423130848855,162.80672313368166,291.3093074655576,2431.246799483755,2400,SA04,SA,D08,False
271.57980109691283,41.86440689571414,92.63368717696602,630.0944373663364,537.4607501893704,139.85975997445902,276.6230651505623,2540.307461706161,2400,SA04,SA,D08,False
268.8944043552458,50.32754049218535,97.99489782636645,806.4570664331735,708.462168606807,168.23125847308916,307.02462165954677,3099.386229562234,2400,SA04,SA,D08,False
269.6082251523242,46.54026405835501,74.04728219185361,653.1959889650273,579.1487067731737,189.36614443888325,318.9723050597026,2750.7609856183435,2400,SA04,SA,D08,False
269.422289419346,43.77383189975307,94.62557793746889,621.8761934661915,527.2506155287226,171.8481837156493,281.37682409141723,2390.179281978655,2400,SA04,SA,D08,False
266.3060010758953,14.07828257098921,237.19612138481523,328.11430934965335,90.91818796483813,164.66323325078739,178.6240787688728,936.7027276569659,2400,SA04,SA,D09,False
267.2178285856019,14.295298789543052,233.99145283535466,331.86443015183175,97.87297731647709,174.73092962327217,169.41432024658963,909.5196534435086,2400,SA04,SA,D09,False
264.39604254145763,16.28618653017354,204.4382547372189,375.2679043030459,170.829649565827,184.2299216602767,186.0740498521851,901.3101574929686,2400,SA04,SA,D09,False
265.7116995474387,15.153192126573181,220.6581065811995,339.8367255021152,119.17861892091571,189.61282149281197,176.81889150304377,831.3368751595228,2400,SA04,SA,D09,False
266.49304617267507,16.23303898708788,204.30859012777705,341.363442682429,137.05485255465197,210.12239136657038,172.25096509928326,759.7828637183126,2400,SA04,SA,D09,False
270.74672937203695,52.96589259532347,74.41102068914255,933.8110087164318,859.3999880272893,203.4446102906327,309.4887454795682,2456.9985754981626,2400,SA04,SA,D10,False
269.27715306681114,51.51656919486028,76.11832893594026,734.1028538290802,657.98452489314,227.5459952727536,332.09096362600644,2093.042283376043,2400,SA04,SA,D10,False
270.8126511815355,57.026569588607174,35.24202037341219,994.412892112728,959.1708717393158,205.38980753678723,308.60825272345187,2490.4140218044067,2400,SA04,SA,D10,False
269.0530105857607,54.8226173929391,81.85963596303125,1012.8203197013772,930.960683738346,211.89236609442509,281.35490565084376,1894.9514505654229,2400,SA04,SA,D10,False
270.5365303466993,52.58585863318708,55.072679252057455,866.3769387512574,811.3042594991999,189.9412563525902,281.694219232507,1895.06517038333,2400,SA04,SA,D10,False
256.1493879731928,67.23538594440714,66.96267617113283,1636.6542090496698,1569.691532878537,184.7851695129428,338.4215177550124,4475.715473530461,2400,SA04,SA,D11,False
256.4504146420197,51.38019039397926,69.87846592477543,1456.9382279286929,1387.0597620039175,174.7750426236282,341.7224513255856,4143.597591465657,2400,SA04,SA,D11,False
258.2555724980126,50.04897666703746,40.45985664828782,1391.2893300819926,1350.8294734337048,185.8886422260445,323.3368523300771,3815.956236646327,2400,SA04,SA,D11,False
256.0276648811893,47.180458317029846,79.75587752636166,1295.6550466848805,1215.8991691585188,161.89859866850617,310.9880132620402,3818.122313389135,2400,SA04,SA,D11,False
256.1915038450829,82.09046052459662,46.36809247747852,2248.810796843523,2202.4427043660444,161.0198456589915,375.1769305156136,5339.177277446404,2400,SA04,SA,D11,False
255.10537752252614,15.196054612551611,213.92989505910575,309.44304807185443,95.51315301274869,353.63228827612437,285.9744202005006,1156.588518013213,2400,SA04,SA,D12,False
267.08069740178246,14.920989366629048,213.7030650224746,316.84223203354696,103.13916701107237,287.77331535107936,262.10582468073795,932.7904373437798,2400,SA04,SA,D12,False
267.184085834735,11.788168943615917,236.25410049351524,307.83599529619664,71.5818948026814,284.50521868364797,236.86375016063855,1078.7882090568103,2400,SA04,SA,D12,False
251.40822996338176,8.831609266169512,196.50190838767952,303.45510376330793,106.95319537562841,301.39857750843015,314.4363065690175,1202.6691149272938,2400,SA04,SA,D12,False
251.61441123052043,9.271850631046245,195.0640920313116,308.7749989879362,113.71090695662463,300.3169437539083,362.53863137003776,1297.324554612299,2400,SA04,SA,D12,False
254.2673727773357,17.95410686700941,125.22379965485794,404.1546733615733,278.9308737067154,329.2108800669146,575.6712708081888,2708.5156451458797,2400,SA04,SA,D13,False
254.24455633441548,22.57938963593539,130.63690137170278,435.2079962500689,304.5710948783661,335.33590111973416,585.3369957437284,2811.2584370704876,2400,SA04,SA,D13,False
253.05450989450483,18.920425861128297,82.49848483457136,427.3394435340599,344.84095869948857,340.2897946309833,528.7422706278064,2359.9868643702234,2400,SA04,SA,D13,False
263.68756662512953,19.80383474474732,161.7096162879623,394.8847933258509,233.17517703788863,369.37809540588756,623.222141762854,3254.0379530669275,2400,SA04,SA,D13,False
264.4326626367408,23.93289592391544,105.66456359631643,443.2166513117484,337.552087715432,368.4167094666341,586.1289302024651,2471.513503908081,2400,SA04,SA,D13,False
